"id";"feedback";"template";"name";"label";"presentation";"typ";"hasvalue";"position";"required";"dependitem";"dependvalue";"options"
"317";"0";"2";;;"<p align=""center""><strong>Cuestionario de evaluación para ALUMNOS de FCT</strong></p>
<p align=""center""><img hspace=""0"" height=""120"" width=""660"" border=""0"" src=""http://www.fpmislata.com/logos/logo_completo_660x120.png"" alt=""CIPFP Mislata"" title=""CIPFP Mislata""></p>
<p align=""left""> </p><p align=""left"">  </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""2"">         <h6 align=""justify"">Rellena este cuestionario para evaluar el centro de trabajo y la organización de la FCT. Los datos aportados serán estrictamente confidenciales y no tendrán ninguna repercusión en vuestra calificación posterior. Esta información nos será muy útil para programar las prácticas el próximo curso.</h6><h6 align=""justify""><br></h6>         <h6 align=""justify""><span style=""color:inherit;font-family:inherit;text-align:left;"">Gracias por tu colaboración.</span><br></h6>       </td>     </tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"1";"0";"0";;
"318";"0";"2";"CICLO FORMATIVO QUE ESTUDIAS (respuesta obligatoria)";;"d>>>>>1####CFGM GA - GESTIÓN ADMINISTRATIVA|2####CFGM AC - ACTIVIDADES COMERCIALES|3####CFGM SMR - SISTEMAS MICROINFORMÁTICOS Y REDES|4####CFGM CAE - CUIDADOS AUXILIARES DE ENFERMERÍA|5####CFGS AF - ADMINISTRACIÓN Y FINANZAS|6####CFGS GVEC - GESTIÓN DE VENTAS Y ESPACIOS COMERCIALES|7####CFGS CI - COMERCIO INTERNACIONAL|8####CFGS ASIR - ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED|9####CFGS DAW - DESARROLLO DE APLICACIONES WEB|10####CFGS DAM - DESARROLLO DE APLICACIONES MULTIPLATAFORMA|11####CFGS AVGE - AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS|12####CFGS GIAT - GUÍA, INFORMACIÓN Y ASISTENCIAS TURÍSTICAS|13####CFGS GAT - GESTIÓN DE ALOJAMIENTOS TURÍSTICOS|14####CFGS LCB - LABORATORIO CLÍNICO Y BIOMÉDICO|15####CFGS OPT - ÓPTICA";"multichoicerated";"1";"2";"1";"0";;
"319";"0";"2";"Horas FCT (respuesta obligatoria)";;"d>>>>>1####140 h.|2####300 h.|3####380 h.|4####400 h.|5####440 h.";"multichoicerated";"1";"3";"1";"0";;
"320";"0";"2";"TUTOR (respuesta obligatoria)";;"75|1";"textarea";"1";"4";"1";"0";;
"321";"0";"2";"CENTRO DE TRABAJO (respuesta obligatoria)";;"75|1";"textarea";"1";"5";"1";"0";;
"322";"0";"2";"INSTRUCTOR (respuesta obligatoria)";;"75|1";"textarea";"1";"6";"1";"0";;
"323";"0";"2";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">VALORACIÓN GLOBAL</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"9";"0";"0";;
"324";"0";"2";"1. Grado de satisfacción global de las prácticas";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"10";"0";"0";;
"325";"0";"2";;;"<p align=""left"">   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>INSTRUCTOR/A</strong></p>       </td>     </tr></tbody></table>";"label";"0";"11";"0";"0";;
"326";"0";"2";"2. Grado de satisfacción global del instructor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"12";"0";"0";;
"327";"0";"2";;;"<p align=""left"">   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>TUTOR/A</strong></p>       </td>     </tr></tbody></table>";"label";"0";"13";"0";"0";;
"328";"0";"2";"3. Información recibida sobre la prácticas por el tutor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"14";"0";"0";;
"329";"0";"2";"4. Seguimiento y ayuda realizado por el tutor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"15";"0";"0";;
"330";"0";"2";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ORGANIZACIÓN DE LAS PRÁCTICAS</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"16";"0";"0";;
"331";"0";"2";"6. Adecuación de las tareas desarrolladas a la formación recibida en los estudios";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"18";"0";"0";;
"332";"0";"2";"7. En caso de haber realizado FCT+Dual: Adecuación de la duración de las prácticas";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"19";"0";"0";;
"333";"0";"2";"5. Grado de satisfacción de las tareas realizadas";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"17";"0";"0";;
"334";"0";"2";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">LA APORTACIÓN DE LA FCT A MI DESARROLLO PROFESIONAL</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"20";"0";"0";;
"335";"0";"2";"8. He conocido la organización y he aprendido a manejarme con desenvoltura en el ambiente laboral";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"21";"0";"0";;
"336";"0";"2";"9. Las prácticas me han permitido ampliar mis opciones profesionales";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"22";"0";"0";;
"337";"0";"2";;;"<p>   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>LAS CONDICIONES Y ACTITUD DE LA EMPRESA</strong></p>       </td>     </tr></tbody></table>";"label";"0";"23";"0";"0";;
"338";"0";"2";"10. Las condiciones (horario, recursos, ambiente,  etc.) de las prácticas han sido satisfactorias";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"24";"0";"0";;
"339";"0";"2";"11. El trabajo que he realizado ha sido útil y valorado por la empresa";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"25";"0";"0";;
"340";"0";"2";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">INSERCIÓN LABORAL</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"26";"0";"0";;
"341";"0";"2";"12. La empresa donde he realizado la prácticas me ha contratado (Sí/ No)";;"r>>>>>Sí
|No<<<<<1";"multichoice";"1";"27";"0";"0";;
"342";"0";"2";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">COMENTARIOS / SUGERENCIAS</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"28";"0";"0";;
"343";"0";"2";"13. Comentarios y sugerencias que quieras aportar para mejorar el proceso de las prácticas";;"75|8";"textarea";"1";"29";"0";"0";;
"344";"0";"2";;;"<table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""3"">         <h6 align=""justify""><span style=""color:inherit;font-family:inherit;text-align:left;"">Rellena los diferentes apartados según la siguiente escala. Si en algún apartado no tienes información para dar tu criterio, entonces debes dejarlo en blanco.</span></h6><h6 align=""justify""><span style=""color:inherit;font-family:inherit;text-align:left;""><br></span></h6>       </td>     </tr><tr><td align=""center"" width=""33%"">0</td>
<td align=""center"" width=""33%"">1 2 3 4 5 6 7 8 9</td>
<td align=""center"" width=""33%"">10</td>
</tr><tr><td align=""center"" width=""33%"">Totalmente en desacuerdo</td>
<td align=""center"" width=""33%"">. . . . . . . . .</td>
<td align=""center"" width=""33%"">Totalmente de acuerdo</td>
</tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"8";"0";"0";;
"345";"0";"2";"MODALIDAD DE PRÁCTICAS REALIZADAS (respuesta obligatoria)";;"d>>>>>1####Prácticas|2####Prácticas + Dual";"multichoicerated";"1";"7";"1";"0";;"h"
"346";"5";"0";;;"<p align=""center""><strong>Cuestionario para el ALUMNADO de evaluación de las PRÁCTICAS</strong></p>
<p align=""center""><img hspace=""0"" height=""120"" width=""660"" border=""0"" src=""http://www.fpmislata.com/logos/logo_completo_660x120.png"" alt=""CIPFP Mislata"" title=""CIPFP Mislata""></p>
<p align=""left""> </p><p align=""left"">  </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""2"">         <h6 align=""justify"">Rellena este cuestionario para evaluar el centro de trabajo y la organización de las prácticas. Los datos aportados serán estrictamente confidenciales y no tendrán ninguna repercusión en vuestra calificación posterior. Esta información nos será muy útil para programar las prácticas el próximo curso.</h6><h6 align=""justify""><br></h6>         <h6 align=""justify""><span style=""color:inherit;font-family:inherit;text-align:left;"">Gracias por tu colaboración.</span><br></h6>       </td>     </tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"1";"0";"0";;
"347";"5";"0";"CICLO FORMATIVO QUE ESTUDIAS (respuesta obligatoria)";;"d>>>>>1####CFGM AC - ACTIVIDADES COMERCIALES|2####CFGM CAE - CUIDADOS AUXILIARES DE ENFERMERÍA|3####CFGM GA - GESTIÓN ADMINISTRATIVA|4####CFGM SMR - SISTEMAS MICROINFORMÁTICOS Y REDES|5####CFGS AF - ADMINISTRACIÓN Y FINANZAS|6####CFGS ASIR - ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED|7####CFGS AVGE - AGENCIAS DE VIAJES Y GESTIÓN DE EVENTOS|8####CFGS CI - COMERCIO INTERNACIONAL|9####CFGS DAM - DESARROLLO DE APLICACIONES MULTIPLATAFORMA|10####CFGS DAW - DESARROLLO DE APLICACIONES WEB|11####CFGS GAT - GESTIÓN DE ALOJAMIENTOS TURÍSTICOS|12####CFGS GIAT - GUÍA, INFORMACIÓN Y ASISTENCIAS TURÍSTICAS|13####CFGS LCB - LABORATORIO CLÍNICO Y BIOMÉDICO|14####CFGS MP - MARKETING Y PUBLICIDAD|15####CFGS OPT - ÓPTICA";"multichoicerated";"1";"2";"1";"0";;"h"
"348";"5";"0";"Horas de prácticas (respuesta obligatoria)";;"d>>>>>1####380 h.|2####400 h.|3####440 h.|4####Otras";"multichoicerated";"1";"3";"1";"0";;"h"
"349";"5";"0";"TUTOR (respuesta obligatoria)";;"75|1";"textarea";"1";"4";"1";"0";;
"350";"5";"0";"CENTRO DE TRABAJO (respuesta obligatoria)";;"75|1";"textarea";"1";"5";"1";"0";;
"351";"5";"0";"INSTRUCTOR (respuesta obligatoria)";;"75|1";"textarea";"1";"6";"1";"0";;
"352";"5";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">VALORACIÓN GLOBAL</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"9";"0";"0";;
"353";"5";"0";"1. Grado de satisfacción global de las prácticas";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"10";"0";"0";;
"354";"5";"0";;;"<p align=""left"">   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>INSTRUCTOR/A</strong></p>       </td>     </tr></tbody></table>";"label";"0";"11";"0";"0";;
"355";"5";"0";"2. Grado de satisfacción global del instructor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"12";"0";"0";;
"356";"5";"0";;;"<p align=""left"">   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>TUTOR/A</strong></p>       </td>     </tr></tbody></table>";"label";"0";"13";"0";"0";;
"357";"5";"0";"3. Información recibida sobre la prácticas por el tutor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"14";"0";"0";;
"358";"5";"0";"4. Seguimiento y ayuda realizado por el tutor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"15";"0";"0";;
"359";"5";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ORGANIZACIÓN DE LAS PRÁCTICAS</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"16";"0";"0";;
"360";"5";"0";"6. Adecuación de las tareas desarrolladas a la formación recibida en los estudios";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"18";"0";"0";;
"361";"5";"0";"7. En caso de haber realizado FCT+Dual: Adecuación de la duración de las prácticas";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"19";"0";"0";;
"362";"5";"0";"5. Grado de satisfacción de las tareas realizadas";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"17";"0";"0";;
"363";"5";"0";;;"<p>   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>LA APORTACIÓN DE LAS PRÁCTICAS A MI DESARROLLO PROFESIONAL </strong></p>       </td>     </tr></tbody></table>";"label";"0";"20";"0";"0";;
"364";"5";"0";"8. He conocido la organización y he aprendido a manejarme con desenvoltura en el ambiente laboral";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"21";"0";"0";;
"365";"5";"0";"9. Las prácticas me han permitido ampliar mis opciones profesionales";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"22";"0";"0";;
"366";"5";"0";;;"<p>   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><strong>LAS CONDICIONES Y ACTITUD DE LA EMPRESA</strong></p>       </td>     </tr></tbody></table>";"label";"0";"23";"0";"0";;
"367";"5";"0";"10. Las condiciones (horario, recursos, ambiente,  etc.) de las prácticas han sido satisfactorias";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"24";"0";"0";;
"368";"5";"0";"11. El trabajo que he realizado ha sido útil y valorado por la empresa";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"25";"0";"0";;
"369";"5";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">INSERCIÓN LABORAL</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"26";"0";"0";;
"370";"5";"0";"12. La empresa donde he realizado la prácticas me ha contratado (Sí/ No)";;"r>>>>>Sí
|No<<<<<1";"multichoice";"1";"27";"0";"0";;
"371";"5";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">COMENTARIOS / SUGERENCIAS</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"28";"0";"0";;
"372";"5";"0";"13. Comentarios y sugerencias que quieras aportar para mejorar el proceso de las prácticas";;"75|8";"textarea";"1";"29";"0";"0";;
"373";"5";"0";;;"<table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""3"">         <h6 align=""justify""><span style=""color:inherit;font-family:inherit;text-align:left;"">Rellena los diferentes apartados según la siguiente escala. Si en algún apartado no tienes información para dar tu criterio, entonces debes dejarlo en blanco.</span></h6><h6 align=""justify""><span style=""color:inherit;font-family:inherit;text-align:left;""><br></span></h6>       </td>     </tr><tr><td align=""center"" width=""33%"">0</td>
<td align=""center"" width=""33%"">1 2 3 4 5 6 7 8 9</td>
<td align=""center"" width=""33%"">10</td>
</tr><tr><td align=""center"" width=""33%"">Totalmente en desacuerdo</td>
<td align=""center"" width=""33%"">. . . . . . . . .</td>
<td align=""center"" width=""33%"">Totalmente de acuerdo</td>
</tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"8";"0";"0";;
"374";"5";"0";"MODALIDAD DE PRÁCTICAS REALIZADAS (respuesta obligatoria)";;"d>>>>>1####Prácticas|2####Prácticas + Dual|3####PNL";"multichoicerated";"1";"7";"1";"0";;"h"
"375";"0";"3";;;"<p align=""center""><strong>SISTEMA DE GESTIÓN DE CALIDAD - ENCUESTA DE SATISFACCIÓN DEL ALUMNADO</strong></p>
<p align=""center""><img hspace=""0"" height=""120"" width=""660"" border=""0"" src=""http://www.fpmislata.com/logos/logo_completo_660x120.png"" alt=""CIPFP Mislata"" title=""CIPFP Mislata""></p>
<p align=""left""> </p><p align=""left"">  </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""2"">         <h6 align=""left"">La encuesta es totalmente anónima y sus resultados se utilizarán únicamente con la intención de mejorar el centro.</h6>         <h6 align=""left"">Si lo deseas puedes dejar cualquiera de las cuestiones sin contestar.</h6>         <h6 align=""left"">Gracias por tu colaboración.</h6>       </td>     </tr><tr><td valign=""top"" width=""50%""><address>&nbsp;</address><address>Debes responder con un único valor (de 0 a 10) a cada una de las siguientes cuestiones.</address>       </td>       <td valign=""top"" width=""50%"">         <blockquote dir=""ltr"" style=""margin-right:0px;""><address>&nbsp;</address><address>0 - Totalmente en desacuerdo</address><address>...</address><address>10 - Totalmente de acuerdo</address></blockquote>       </td>     </tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"1";"0";"0";;
"376";"0";"3";"FAMILIA PROFESIONAL EN LA QUE ESTUDIAS (respuesta obligatoria)";;"d>>>>>1####ADMINISTRACIÓN DE EMPRESAS|2####COMERCIO Y MARKETING|3####INFORMÁTICA|4####TURISMO|5####SANIDAD|6####ÓPTICA";"multichoicerated";"1";"2";"1";"0";;
"377";"0";"3";"¿Estudias Grado MEDIO o Grado SUPERIOR? (respuesta obligatoria)";;"d>>>>>1####Grado MEDIO|2####Grado SUPERIOR";"multichoicerated";"1";"3";"1";"0";;
"378";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ACOGIDA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"4";"0";"0";;
"379";"0";"3";"1. El centro pone todos los medios a su alcance para facilitar la incorporación de los alumnos al principio de curso";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"5";"0";"0";;
"380";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">GESTIÓN DEL CENTRO</font></strong> </p>       </td>     </tr></tbody>   </table></p>";"label";"0";"6";"0";"0";;
"381";"0";"3";"2. El equipo directivo actual trabaja para mejorar el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"7";"0";"0";;
"382";"0";"3";"3. Considero que el equipo directivo es accesible";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"8";"0";"0";;
"383";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">COMUNICACIÓN</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"9";"0";"0";;
"384";"0";"3";"4. El centro se preocupa por facilitarnos la información necesaria";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"10";"0";"0";;
"385";"0";"3";"5. Existen en el centro suficientes medios para informar al alumnado";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"11";"0";"0";;
"386";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">INNOVACIÓN Y TECNOLOGÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"12";"0";"0";;
"387";"0";"3";"6. La plataforma moodle es útil";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"13";"0";"0";;
"388";"0";"3";"7. La página web es de fácil uso";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"14";"0";"0";;
"389";"0";"3";"8. La página web contiene información interesante";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"15";"0";"0";;
"390";"0";"3";"9. En el centro se fomenta la innovación tecnológica";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"16";"0";"0";;
"391";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ADMINISTRACIÓN Y SECRETARÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"17";"0";"0";;
"392";"0";"3";"10. La atención del personal de secretaría es buena";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"18";"0";"0";;
"393";"0";"3";"11. La atención del personal de conserjería es buena";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"19";"0";"0";;
"394";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">CAFETERÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"20";"0";"0";;
"395";"0";"3";"Indica tu grado de satisfacción con el servicio de cafetería del centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"21";"0";"0";;
"396";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">INSTALACIONES</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"22";"0";"0";;
"397";"0";"3";"12. Mi nivel de satisfacción con el equipamiento didáctico de las aulas/talleres (materiales, equipos informáticos, otros equipos)";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"23";"0";"0";;
"398";"0";"3";"13. Mi valoración del estado general de las instalaciones del centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"24";"0";"0";;
"399";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ENSEÑANZA / APRENDIZAJE</font> </strong></p>		<p><font color=""#003366"" size=""2""><em>(Se ha realizado previamente la ""Encuesta por módulos"" cuyos resultados se incluirán en la presente encuesta)</em></font></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"25";"0";"0";;
"400";"0";"3";"14. Mi valoración de las actividades complementarias ofertadas";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"26";"0";"0";;
"401";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">HORARIOS</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"27";"0";"0";;
"402";"0";"3";"15. Considero adecuadas las agrupaciones horarias de los módulos de mi ciclo para facilitar mi formación académica";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"28";"0";"0";;
"403";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">TUTORÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"29";"0";"0";;
"404";"0";"3";"16. La atención personal del tutor a los alumnos";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"30";"0";"0";;
"405";"0";"3";"17. La información del tutor sobre la organización del centro y del ciclo (evaluaciones, normativa, FCTs, faltas de asistencia )";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"31";"0";"0";;
"406";"0";"3";"18. La realización de actividades formativas durante la tutoria (debate, temas de actualidad )";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"32";"0";"0";;
"407";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">DEPARTAMENTO DE ORIENTACIÓN</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"33";"0";"0";;
"408";"0";"3";"19. El departamento de orientación está accesible para ayudarnos";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"34";"0";"0";;
"409";"0";"3";"20. El departamento de orientación me ofrece información académica útil para mi futuro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"35";"0";"0";;
"410";"0";"3";"21. Valoro positivamente el trabajo del departamento de orientación";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"36";"0";"0";;
"411";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">CONVIVENCIA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"37";"0";"0";;
